Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1859        10-14     0.00562  0.02768  2.26   73910    2046  363944  3758303  50.85
  1859        15-19     0.00525  0.02592  2.59   71864    1863  354832  3394359  47.23
  1859        20-24     0.00636  0.03132  2.51   70001    2193  344545  3039526  43.42
  1859        25-29     0.00769  0.03774  2.54   67809    2559  332747  2694982  39.74
  1859        30-34     0.00843  0.04128  2.48   65250    2693  319452  2362235  36.20
  1859        35-39     0.00946  0.04625  2.56   62556    2893  305709  2042782  32.66
  1859        40-44     0.01044  0.05085  2.50   59663    3034  290718  1737074  29.11
  1859        45-49     0.01150  0.05594  2.56   56629    3168  275430  1446355  25.54
  1859        50-54     0.01563  0.07527  2.55   53461    4024  257457  1170925  21.90
  1859        55-59     0.01952  0.09318  2.57   49437    4607  236002   913468  18.48
  1859        60-64     0.02689  0.12635  2.62   44830    5664  210658   677466  15.11
  1859        65-69     0.04570  0.20617  2.63   39166    8075  176694   466808  11.92
  1859        70-74     0.06758  0.28919  2.51   31091    8991  133047   290115   9.33
  1859        75-79     0.10843  0.42566  2.48   22100    9407   86753   157068   7.11
  1859        80-84     0.14464  0.52515  2.39   12693    6666   46084    70314   5.54
  1859        85-89     0.22183  0.68507  2.21    6027    4129   18614    24230   4.02
  1859        90-94     0.32028  0.81568  1.99    1898    1548    4834     5617   2.96
  1859        95-99     0.43732  0.90346  1.75     350     316     723      782   2.24
  1859       100-104    0.56219  0.95183  1.53      34      32      57       60   1.76
  1859       105-109    0.68060  0.97513  1.34       2       2       2        2   1.47
  1859       110+       0.76832  1.00000  1.30       0       0       0        0   1.30
  1860           0      0.13433  0.12355  0.35  100000   12355   91969  4593901  45.94
  1860         1-4      0.02554  0.09625  1.60   87645    8436  330297  4501931  51.37
  1860         5-9      0.00880  0.04292  2.11   79209    3400  386224  4171635  52.67
  1860        10-14     0.00629  0.03097  2.49   75809    2348  373157  3785411  49.93
  1860        15-19     0.00586  0.02888  2.51   73461    2122  362019  3412254  46.45
  1860        20-24     0.00691  0.03397  2.50   71340    2423  350635  3050234  42.76
  1860        25-29     0.00754  0.03704  2.58   68917    2553  338412  2699599  39.17
  1860        30-34     0.00935  0.04571  2.50   66364    3033  324236  2361187  35.58
  1860        35-39     0.00971  0.04742  2.53   63331    3003  309224  2036951  32.16
  1860        40-44     0.01135  0.05517  2.50   60328    3328  293326  1727727  28.64
  1860        45-49     0.01148  0.05579  2.51   56999    3180  277073  1434401  25.17
  1860        50-54     0.01423  0.06881  2.59   53819    3703  260157  1157328  21.50
  1860        55-59     0.02001  0.09553  2.62   50116    4787  239201   897172  17.90
  1860        60-64     0.03074  0.14332  2.64   45329    6497  211311   657971  14.52
  1860        65-69     0.04843  0.21672  2.58   38832    8416  173775   446660  11.50
  1860        70-74     0.07285  0.30839  2.51   30417    9380  128753   272885   8.97
  1860        75-79     0.10927  0.42894  2.50   21036    9023   82581   144132   6.85
  1860        80-84     0.16614  0.57763  2.36   12013    6939   41766    61552   5.12
  1860        85-89     0.23346  0.70198  2.16    5074    3562   15257    19786   3.90
  1860        90-94     0.31787  0.81090  1.98    1512    1226    3858     4529   3.00
  1860        95-99     0.41591  0.88932  1.78     286     254     611      672   2.35
  1860       100-104    0.52122  0.93811  1.59      32      30      57       60   1.90
  1860       105-109    0.62519  0.96529  1.42       2       2       3        3   1.59
  1860       110+       0.70600  1.00000  1.42       0       0       0        0   1.42
  1861           0      0.12062  0.11185  0.35  100000   11185   92729  4899408  48.99
  1861         1-4      0.01875  0.07166  1.51   88815    6365  339406  4806678  54.12
  1861         5-9      0.00775  0.03797  2.32   82450    3131  403854  4467272  54.18
  1861        10-14     0.00561  0.02767  2.41   79319    2195  390905  4063418  51.23
  1861        15-19     0.00541  0.02668  2.55   77125    2057  380584  3672513  47.62
  1861        20-24     0.00665  0.03273  2.51   75067    2457  369211  3291929  43.85
  1861        25-29     0.00646  0.03183  2.59   72610    2311  357488  2922717  40.25
  1861        30-34     0.00850  0.04165  2.56   70299    2928  344339  2565230  36.49
  1861        35-39     0.00870  0.04257  2.48   67372    2868  329643  2220891  32.96
  1861        40-44     0.00959  0.04683  2.55   64504    3021  315112  1891248  29.32
  1861        45-49     0.01124  0.05472  2.57   61483    3364  299229  1576135  25.64
  1861        50-54     0.01371  0.06635  2.58   58119    3856  281278  1276906  21.97
  1861        55-59     0.01872  0.08958  2.61   54263    4861  259697   995629  18.35
  1861        60-64     0.02849  0.13355  2.66   49402    6598  231584   735931  14.90
  1861        65-69     0.04437  0.20029  2.57   42804    8573  193201   504348  11.78
  1861        70-74     0.07127  0.30391  2.58   34231   10403  145973   311147   9.09
  1861        75-79     0.10644  0.41932  2.47   23828    9991   93871   165174   6.93
  1861        80-84     0.16189  0.56612  2.34   13836    7833   48385    71303   5.15
  1861        85-89     0.23720  0.70962  2.17    6003    4260   17960    22918   3.82
  1861        90-94     0.33548  0.82993  1.96    1743    1447    4313     4958   2.84
  1861        95-99     0.45008  0.90966  1.73     296     270     599      646   2.18
  1861       100-104    0.57066  0.95381  1.51      27      26      45       47   1.74
  1861       105-109    0.68427  0.97550  1.34       1       1       2        2   1.46
  1861       110+       0.76853  1.00000  1.30       0       0       0        0   1.30
  1862           0      0.12825  0.11838  0.35  100000   11838   92305  4847968  48.48
  1862         1-4      0.02019  0.07680  1.44   88162    6770  335296  4755663  53.94
  1862         5-9      0.00748  0.03664  2.33   81391    2982  398981  4420367  54.31
  1862        10-14     0.00526  0.02595  2.38   78409    2035  386714  4021386  51.29
  1862        15-19     0.00479  0.02369  2.51   76374    1809  377366  3634672  47.59
  1862        20-24     0.00595  0.02934  2.63   74565    2188  367636  3257306  43.68
  1862        25-29     0.00760  0.03729  2.55   72377    2699  355277  2889670  39.93
  1862        30-34     0.00838  0.04104  2.55   69678    2860  341378  2534393  36.37
  1862        35-39     0.00990  0.04832  2.51   66818    3228  326050  2193016  32.82
  1862        40-44     0.00945  0.04617  2.49   63590    2936  310586  1866965  29.36
  1862        45-49     0.01031  0.05033  2.61   60654    3053  295971  1556380  25.66
  1862        50-54     0.01475  0.07124  2.60   57601    4104  278167  1260409  21.88
  1862        55-59     0.01879  0.08990  2.62   53498    4810  256019   982241  18.36
  1862        60-64     0.03045  0.14203  2.64   48688    6915  227109   726222  14.92
  1862        65-69     0.04143  0.18819  2.57   41773    7861  189732   499113  11.95
  1862        70-74     0.07015  0.30069  2.63   33912   10197  145360   309381   9.12
  1862        75-79     0.10865  0.42468  2.43   23715   10071   92696   164021   6.92
  1862        80-84     0.16082  0.56395  2.35   13644    7694   47844    71325   5.23
  1862        85-89     0.23010  0.69657  2.17    5949    4144   18010    23481   3.95
  1862        90-94     0.31369  0.80655  1.99    1805    1456    4641     5470   3.03
  1862        95-99     0.41109  0.88634  1.79     349     310     753      829   2.37
  1862       100-104    0.51610  0.93632  1.60      40      37      72       76   1.92
  1862       105-109    0.62020  0.96430  1.43       3       2       4        4   1.61
  1862       110+       0.70133  1.00000  1.43       0       0       0        0   1.43
  1863           0      0.12283  0.11375  0.35  100000   11375   92606  4849469  48.49
  1863         1-4      0.02127  0.08083  1.52   88625    7163  336742  4756863  53.67
  1863         5-9      0.00782  0.03830  2.27   81462    3120  398776  4420121  54.26
  1863        10-14     0.00518  0.02554  2.40   78342    2001  386496  4021345  51.33
  1863        15-19     0.00517  0.02550  2.56   76340    1947  376959  3634849  47.61
  1863        20-24     0.00670  0.03297  2.59   74393    2453  366046  3257890  43.79
  1863        25-29     0.00731  0.03587  2.47   71941    2580  353175  2891844  40.20
  1863        30-34     0.00814  0.03991  2.57   69361    2768  340067  2538669  36.60
  1863        35-39     0.00975  0.04760  2.47   66592    3170  324957  2198601  33.02
  1863        40-44     0.00929  0.04541  2.53   63422    2880  309998  1873645  29.54
  1863        45-49     0.01119  0.05442  2.53   60542    3295  294581  1563647  25.83
  1863        50-54     0.01308  0.06337  2.57   57247    3628  277439  1269066  22.17
  1863        55-59     0.01862  0.08913  2.61   53620    4779  256696   991627  18.49
  1863        60-64     0.02886  0.13504  2.63   48841    6595  228569   734931  15.05
  1863        65-69     0.04373  0.19765  2.57   42245    8350  190958   506362  11.99
  1863        70-74     0.06933  0.29635  2.55   33895   10045  144881   315404   9.31
  1863        75-79     0.09867  0.39358  2.43   23851    9387   95133   170522   7.15
  1863        80-84     0.15860  0.55938  2.37   14463    8091   51013    75389   5.21
  1863        85-89     0.23676  0.70883  2.17    6373    4517   19080    24377   3.83
  1863        90-94     0.33420  0.82863  1.96    1856    1538    4601     5297   2.85
  1863        95-99     0.44784  0.90845  1.73     318     289     645      696   2.19
  1863       100-104    0.56761  0.95297  1.52      29      28      49       51   1.75
  1863       105-109    0.68081  0.97500  1.34       1       1       2        2   1.46
  1863       110+       0.76504  1.00000  1.31       0       0       0        0   1.31
  1864           0      0.15312  0.13926  0.35  100000   13926   90948  4143872  41.44
  1864         1-4      0.03497  0.12912  1.62   86074   11114  317828  4052924  47.09
  1864         5-9      0.01330  0.06403  2.10   74961    4800  360862  3735095  49.83
  1864        10-14     0.00740  0.03631  2.40   70161    2547  344185  3374233  48.09
  1864        15-19     0.00692  0.03400  2.51   67613    2299  332352  3030048  44.81
  1864        20-24     0.00814  0.03989  2.56   65314    2606  320227  2697696  41.30
  1864        25-29     0.00924  0.04516  2.46   62709    2832  306342  2377468  37.91
  1864        30-34     0.00987  0.04819  2.56   59877    2886  292355  2071127  34.59
  1864        35-39     0.01207  0.05858  2.46   56991    3338  276483  1778771  31.21
  1864        40-44     0.01107  0.05384  2.45   53653    2889  260902  1502288  28.00
  1864        45-49     0.01227  0.05957  2.55   50764    3024  246404  1241386  24.45
  1864        50-54     0.01722  0.08265  2.57   47740    3946  229101   994982  20.84
  1864        55-59     0.02197  0.10426  2.56   43794    4566  207817   765881  17.49
  1864        60-64     0.03297  0.15269  2.59   39229    5990  181695   558064  14.23
  1864        65-69     0.05046  0.22423  2.52   33239    7453  147716   376369  11.32
  1864        70-74     0.07328  0.30956  2.50   25785    7982  108933   228652   8.87
  1864        75-79     0.11354  0.43899  2.42   17803    7815   68834   119719   6.72
  1864        80-84     0.16899  0.58039  2.30    9988    5797   34304    50885   5.09
  1864        85-89     0.23036  0.69637  2.16    4191    2919   12669    16582   3.96
  1864        90-94     0.30924  0.80115  1.99    1273    1019    3297     3912   3.07
  1864        95-99     0.40074  0.87911  1.81     253     222     555      616   2.43
  1864       100-104    0.49978  0.92987  1.62      31      28      57       60   1.98
  1864       105-109    0.59922  0.95960  1.46       2       2       3        4   1.66
  1864       110+       0.67765  1.00000  1.48       0       0       0        0   1.48
  1865           0      0.14912  0.13595  0.35  100000   13595   91164  4075518  40.76
  1865         1-4      0.03818  0.14049  1.72   86405   12139  317939  3984354  46.11
  1865         5-9      0.01675  0.07994  2.14   74267    5937  354378  3666416  49.37
  1865        10-14     0.00908  0.04431  2.35   68330    3028  333613  3312038  48.47
  1865        15-19     0.00800  0.03919  2.49   65302    2559  320086  2978425  45.61
  1865        20-24     0.00797  0.03906  2.50   62743    2451  307577  2658339  42.37
  1865        25-29     0.00850  0.04163  2.51   60292    2510  295208  2350762  38.99
  1865        30-34     0.01003  0.04896  2.59   57782    2829  282085  2055555  35.57
  1865        35-39     0.01114  0.05416  2.47   54953    2976  267244  1773470  32.27
  1865        40-44     0.01107  0.05384  2.48   51977    2798  252825  1506226  28.98
  1865        45-49     0.01202  0.05835  2.52   49179    2870  238777  1253401  25.49
  1865        50-54     0.01510  0.07284  2.57   46309    3373  223360  1014624  21.91
  1865        55-59     0.01930  0.09218  2.58   42936    3958  205089   791264  18.43
  1865        60-64     0.02844  0.13313  2.61   38978    5189  182467   586174  15.04
  1865        65-69     0.04527  0.20414  2.60   33789    6898  152360   403707  11.95
  1865        70-74     0.06782  0.28985  2.49   26891    7794  114927   251347   9.35
  1865        75-79     0.10328  0.40948  2.47   19097    7820   75713   136420   7.14
  1865        80-84     0.15016  0.53865  2.38   11277    6074   40453    60707   5.38
  1865        85-89     0.23001  0.69934  2.20    5203    3638   15819    20255   3.89
  1865        90-94     0.33571  0.83138  1.96    1564    1300    3874     4436   2.84
  1865        95-99     0.46047  0.91564  1.71     264     242     525      562   2.13
  1865       100-104    0.59102  0.95929  1.48      22      21      36       37   1.68
  1865       105-109    0.71102  0.97916  1.30       1       1       1        1   1.40
  1865       110+       0.79725  1.00000  1.25       0       0       0        0   1.25
  1866           0      0.12778  0.11798  0.35  100000   11798   92331  4361498  43.61
  1866         1-4      0.03471  0.12861  1.71   88202   11343  326840  4269167  48.40
  1866         5-9      0.01475  0.07070  2.08   76858    5434  368405  3942327  51.29
  1866        10-14     0.00784  0.03839  2.36   71425    2742  349881  3573922  50.04
  1866        15-19     0.00715  0.03515  2.51   68683    2414  337405  3224041  46.94
  1866        20-24     0.00761  0.03736  2.51   66269    2476  325176  2886636  43.56
  1866        25-29     0.00804  0.03941  2.51   63793    2514  312711  2561460  40.15
  1866        30-34     0.00871  0.04262  2.57   61279    2612  300050  2248749  36.70
  1866        35-39     0.00975  0.04761  2.51   58667    2793  286375  1948699  33.22
  1866        40-44     0.01012  0.04935  2.51   55874    2757  272500  1662323  29.75
  1866        45-49     0.01140  0.05546  2.54   53117    2946  258332  1389824  26.17
  1866        50-54     0.01322  0.06403  2.57   50171    3212  243041  1131492  22.55
  1866        55-59     0.01708  0.08211  2.64   46959    3856  225696   888451  18.92
  1866        60-64     0.02739  0.12858  2.63   43103    5542  202357   662755  15.38
  1866        65-69     0.04165  0.18957  2.63   37561    7120  170958   460398  12.26
  1866        70-74     0.06612  0.28444  2.55   30441    8658  130950   289441   9.51
  1866        75-79     0.10687  0.42154  2.50   21782    9182   85916   158490   7.28
  1866        80-84     0.13770  0.50661  2.39   12600    6383   46356    72574   5.76
  1866        85-89     0.20938  0.66289  2.23    6217    4121   19682    26218   4.22
  1866        90-94     0.30177  0.79560  2.03    2096    1667    5525     6535   3.12
  1866        95-99     0.41302  0.88918  1.80     428     381     922     1010   2.36
  1866       100-104    0.53412  0.94345  1.57      47      45      84       88   1.85
  1866       105-109    0.65215  0.97072  1.38       3       3       4        4   1.53
  1866       110+       0.74163  1.00000  1.35       0       0       0        0   1.35
  1867           0      0.13074  0.12050  0.35  100000   12050   92168  4579784  45.80
  1867         1-4      0.02764  0.10366  1.59   87950    9117  329856  4487617  51.02
  1867         5-9      0.01085  0.05266  2.18   78834    4151  382449  4157761  52.74
  1867        10-14     0.00659  0.03239  2.38   74682    2419  367071  3775312  50.55
  1867        15-19     0.00624  0.03073  2.51   72264    2221  355787  3408241  47.16
  1867        20-24     0.00665  0.03272  2.52   70043    2292  344529  3052453  43.58
  1867        25-29     0.00765  0.03757  2.56   67751    2545  332558  2707925  39.97
  1867        30-34     0.00856  0.04190  2.53   65206    2732  319281  2375367  36.43
  1867        35-39     0.00985  0.04809  2.53   62474    3004  304946  2056086  32.91
  1867        40-44     0.01013  0.04941  2.47   59470    2938  289921  1751139  29.45
  1867        45-49     0.01009  0.04925  2.58   56531    2784  275906  1461218  25.85
  1867        50-54     0.01339  0.06486  2.60   53747    3486  260370  1185312  22.05
  1867        55-59     0.01733  0.08325  2.65   50261    4184  241463   924942  18.40
  1867        60-64     0.02799  0.13123  2.62   46077    6046  216015   683479  14.83
  1867        65-69     0.04365  0.19795  2.65   40030    7924  181524   467465  11.68
  1867        70-74     0.07024  0.29941  2.54   32106    9613  136858   285941   8.91
  1867        75-79     0.11125  0.43703  2.55   22493    9830   88365   149083   6.63
  1867        80-84     0.17732  0.60091  2.32   12663    7609   42912    60717   4.79
  1867        85-89     0.26071  0.74495  2.12    5054    3765   14440    17805   3.52
  1867        90-94     0.36898  0.85916  1.89    1289    1107    3001     3365   2.61
  1867        95-99     0.49214  0.92891  1.65     182     169     343      363   2.00
  1867       100-104    0.61701  0.96457  1.44      13      12      20       21   1.61
  1867       105-109    0.72914  0.98106  1.27       0       0       1        1   1.37
  1867       110+       0.80897  1.00000  1.24       0       0       0        0   1.24
  1868           0      0.14930  0.13609  0.35  100000   13609   91154  4641877  46.42
  1868         1-4      0.02405  0.09099  1.62   86391    7860  326818  4550722  52.68
  1868         5-9      0.00852  0.04153  2.02   78530    3262  382947  4223905  53.79
  1868        10-14     0.00562  0.02770  2.49   75269    2085  371120  3840958  51.03
  1868        15-19     0.00556  0.02741  2.56   73184    2006  361031  3469838  47.41
  1868        20-24     0.00743  0.03648  2.54   71178    2597  349495  3108807  43.68
  1868        25-29     0.00741  0.03635  2.49   68581    2493  336645  2759312  40.23
  1868        30-34     0.00808  0.03963  2.51   66088    2619  323918  2422667  36.66
  1868        35-39     0.00972  0.04747  2.53   63469    3013  309909  2098749  33.07
  1868        40-44     0.00992  0.04836  2.46   60456    2924  294846  1788839  29.59
  1868        45-49     0.01060  0.05166  2.58   57533    2972  280461  1493993  25.97
  1868        50-54     0.01372  0.06639  2.58   54560    3622  264019  1213532  22.24
  1868        55-59     0.01908  0.09128  2.62   50938    4650  243645   949513  18.64
  1868        60-64     0.02888  0.13497  2.58   46288    6248  216342   705869  15.25
  1868        65-69     0.04328  0.19609  2.61   40041    7851  181406   489527  12.23
  1868        70-74     0.06727  0.28807  2.51   32189    9273  137841   308120   9.57
  1868        75-79     0.09797  0.39295  2.48   22916    9005   91910   170280   7.43
  1868        80-84     0.14121  0.51656  2.40   13911    7186   50888    78369   5.63
  1868        85-89     0.21727  0.67729  2.22    6725    4555   20964    27481   4.09
  1868        90-94     0.31489  0.81019  2.00    2170    1758    5584     6517   3.00
  1868        95-99     0.43159  0.90038  1.76     412     371     859      932   2.26
  1868       100-104    0.55679  0.95038  1.53      41      39      70       73   1.78
  1868       105-109    0.67612  0.97451  1.35       2       2       3        3   1.47
  1868       110+       0.76478  1.00000  1.31       0       0       0        0   1.31
  1869           0      0.12527  0.11584  0.35  100000   11584   92470  4674480  46.74
  1869         1-4      0.02516  0.09494  1.62   88416    8394  333684  4582010  51.82
  1869         5-9      0.00939  0.04576  2.23   80022    3662  389983  4248326  53.09
  1869        10-14     0.00640  0.03147  2.43   76360    2403  375625  3858343  50.53
  1869        15-19     0.00577  0.02844  2.52   73957    2103  364565  3482718  47.09
  1869        20-24     0.00705  0.03463  2.55   71854    2488  353180  3118154  43.40
  1869        25-29     0.00795  0.03896  2.52   69365    2702  340121  2764974  39.86
  1869        30-34     0.00882  0.04313  2.48   66663    2875  326063  2424853  36.37
  1869        35-39     0.00942  0.04603  2.51   63788    2936  311635  2098789  32.90
  1869        40-44     0.00947  0.04621  2.45   60852    2812  297083  1787154  29.37
  1869        45-49     0.01056  0.05149  2.56   58040    2989  282901  1490071  25.67
  1869        50-54     0.01382  0.06683  2.56   55051    3679  266280  1207170  21.93
  1869        55-59     0.01965  0.09381  2.58   51372    4819  245212   940890  18.32
  1869        60-64     0.02801  0.13116  2.57   46553    6106  217947   695679  14.94
  1869        65-69     0.04377  0.19800  2.59   40447    8008  182947   477732  11.81
  1869        70-74     0.07442  0.31329  2.48   32439   10163  136564   294785   9.09
  1869        75-79     0.10329  0.40752  2.41   22276    9078   87889   158220   7.10
  1869        80-84     0.15457  0.54878  2.36   13198    7243   46859    70332   5.33
  1869        85-89     0.22839  0.69525  2.19    5955    4140   18129    23473   3.94
  1869        90-94     0.32271  0.81733  1.98    1815    1483    4596     5344   2.94
  1869        95-99     0.43366  0.90084  1.76     332     299     689      748   2.26
  1869       100-104    0.55200  0.94861  1.54      33      31      56       59   1.80
  1869       105-109    0.66552  0.97272  1.36       2       2       2        3   1.50
  1869       110+       0.75098  1.00000  1.33       0       0       0        0   1.33
  1870           0      0.13269  0.12215  0.35  100000   12215   92060  4695242  46.95
  1870         1-4      0.02371  0.08960  1.54   87785    7866  331752  4603182  52.44
  1870         5-9      0.00888  0.04331  2.14   79919    3462  389683  4271430  53.45
  1870        10-14     0.00595  0.02932  2.49   76457    2241  376669  3881747  50.77
  1870        15-19     0.00601  0.02960  2.52   74216    2196  365629  3505078  47.23
  1870        20-24     0.00682  0.03352  2.52   72019    2414  354116  3139449  43.59
  1870        25-29     0.00708  0.03480  2.55   69605    2422  342080  2785332  40.02
  1870        30-34     0.00879  0.04304  2.54   67183    2892  328801  2443252  36.37
  1870        35-39     0.00979  0.04780  2.58   64291    3073  314031  2114451  32.89
  1870        40-44     0.01140  0.05539  2.47   61218    3391  297514  1800421  29.41
  1870        45-49     0.01120  0.05450  2.51   57827    3151  281282  1502907  25.99
  1870        50-54     0.01387  0.06703  2.53   54676    3665  264343  1221625  22.34
  1870        55-59     0.01767  0.08476  2.62   51011    4324  244751   957281  18.77
  1870        60-64     0.02779  0.13032  2.62   46687    6084  218942   712531  15.26
  1870        65-69     0.04249  0.19255  2.57   40603    7818  184007   493588  12.16
  1870        70-74     0.06709  0.28820  2.56   32785    9449  140828   309581   9.44
  1870        75-79     0.10183  0.40339  2.43   23336    9414   92443   168754   7.23
  1870        80-84     0.14643  0.52923  2.38   13923    7368   50320    76311   5.48
  1870        85-89     0.22505  0.69095  2.21    6554    4529   20123    25991   3.97
  1870        90-94     0.32778  0.82361  1.98    2026    1668    5090     5868   2.90
  1870        95-99     0.44968  0.91023  1.73     357     325     723      778   2.18
  1870       100-104    0.57847  0.95623  1.50      32      31      53       55   1.72
  1870       105-109    0.69847  0.97760  1.32       1       1       2        2   1.43
  1870       110+       0.78579  1.00000  1.27       0       0       0        0   1.27
  1871           0      0.12833  0.11845  0.35  100000   11845   92301  4695488  46.95
  1871         1-4      0.02107  0.08015  1.55   88155    7066  335336  4603187  52.22
  1871         5-9      0.00811  0.03964  2.22   81089    3214  396511  4267851  52.63
  1871        10-14     0.00658  0.03235  2.48   77875    2519  383029  3871340  49.71
  1871        15-19     0.00603  0.02972  2.48   75356    2239  371141  3488312  46.29
  1871        20-24     0.00731  0.03590  2.57   73116    2625  359207  3117170  42.63
  1871        25-29     0.00800  0.03922  2.51   70491    2765  345582  2757964  39.12
  1871        30-34     0.00908  0.04442  2.58   67726    3008  331344  2412382  35.62
  1871        35-39     0.01082  0.05271  2.53   64718    3411  315175  2081038  32.16
  1871        40-44     0.01034  0.05039  2.49   61307    3089  298791  1765863  28.80
  1871        45-49     0.01214  0.05894  2.54   58218    3431  282639  1467073  25.20
  1871        50-54     0.01374  0.06650  2.57   54787    3643  265066  1184434  21.62
  1871        55-59     0.02010  0.09597  2.66   51143    4908  244234   919368  17.98
  1871        60-64     0.02972  0.13872  2.61   46235    6414  215825   675134  14.60
  1871        65-69     0.04588  0.20679  2.61   39822    8235  179468   459309  11.53
  1871        70-74     0.07686  0.32400  2.58   31587   10234  133147   279841   8.86
  1871        75-79     0.10971  0.42657  2.39   21353    9109   83025   146694   6.87
  1871        80-84     0.15467  0.55053  2.38   12244    6741   43581    63669   5.20
  1871        85-89     0.24770  0.72815  2.17    5503    4007   16178    20088   3.65
  1871        90-94     0.36739  0.85969  1.91    1496    1286    3501     3910   2.61
  1871        95-99     0.50584  0.93530  1.63     210     196     388      409   1.95
  1871       100-104    0.64455  0.97020  1.40      14      13      20       21   1.54
  1871       105-109    0.76397  0.98467  1.23       0       0       1        1   1.31
  1871       110+       0.84445  1.00000  1.18       0       0       0        0   1.18
  1872           0      0.13083  0.12058  0.35  100000   12058   92162  4809505  48.10
  1872         1-4      0.01767  0.06768  1.48   87942    5952  336750  4717343  53.64
  1872         5-9      0.00730  0.03582  2.39   81990    2937  402287  4380593  53.43
  1872        10-14     0.00604  0.02972  2.42   79054    2350  389204  3978306  50.32
  1872        15-19     0.00589  0.02902  2.52   76704    2226  378004  3589102  46.79
  1872        20-24     0.00715  0.03512  2.58   74478    2616  366046  3211099  43.11
  1872        25-29     0.00837  0.04097  2.51   71862    2944  351990  2845052  39.59
  1872        30-34     0.00923  0.04515  2.57   68917    3112  337035  2493063  36.17
  1872        35-39     0.01058  0.05154  2.48   65806    3392  320487  2156027  32.76
  1872        40-44     0.01006  0.04905  2.49   62414    3061  304400  1835540  29.41
  1872        45-49     0.01182  0.05747  2.56   59352    3411  288447  1531140  25.80
  1872        50-54     0.01413  0.06832  2.59   55942    3822  270506  1242694  22.21
  1872        55-59     0.01946  0.09304  2.65   52120    4849  249178   972188  18.65
  1872        60-64     0.02924  0.13669  2.62   47270    6461  220952   723010  15.30
  1872        65-69     0.04217  0.19130  2.58   40809    7807  185130   502058  12.30
  1872        70-74     0.06603  0.28491  2.60   33002    9403  142401   316927   9.60
  1872        75-79     0.09715  0.38980  2.47   23599    9199   94685   174526   7.40
  1872        80-84     0.14591  0.52768  2.38   14400    7599   52080    79841   5.54
  1872        85-89     0.21824  0.67850  2.21    6802    4615   21146    27761   4.08
  1872        90-94     0.31258  0.80728  2.01    2187    1765    5647     6615   3.03
  1872        95-99     0.42500  0.89625  1.77     421     378     889      968   2.30
  1872       100-104    0.54602  0.94705  1.55      44      41      76       79   1.81
  1872       105-109    0.66269  0.97238  1.37       2       2       3        3   1.50
  1872       110+       0.75051  1.00000  1.33       0       0       0        0   1.33
  1873           0      0.12386  0.11463  0.35  100000   11463   92549  4815801  48.16
  1873         1-4      0.01889  0.07214  1.50   88537    6387  338152  4723252  53.35
  1873         5-9      0.00770  0.03771  2.34   82150    3098  402499  4385100  53.38
  1873        10-14     0.00523  0.02582  2.41   79052    2041  389972  3982601  50.38
  1873        15-19     0.00626  0.03084  2.57   77011    2375  379283  3592629  46.65
  1873        20-24     0.00666  0.03274  2.51   74636    2443  367104  3213347  43.05
  1873        25-29     0.00781  0.03833  2.54   72193    2767  354149  2846242  39.43
  1873        30-34     0.00912  0.04458  2.56   69426    3095  339562  2492093  35.90
  1873        35-39     0.01029  0.05014  2.46   66331    3326  323203  2152531  32.45
  1873        40-44     0.01068  0.05201  2.48   63005    3277  306763  1829328  29.03
  1873        45-49     0.01114  0.05423  2.54   59728    3239  290670  1522564  25.49
  1873        50-54     0.01531  0.07386  2.63   56489    4172  272543  1231895  21.81
  1873        55-59     0.02020  0.09627  2.56   52317    5036  249295   959352  18.34
  1873        60-64     0.02871  0.13439  2.63   47281    6354  221342   710057  15.02
  1873        65-69     0.04553  0.20488  2.56   40927    8385  184182   488715  11.94
  1873        70-74     0.06779  0.29065  2.55   32542    9458  139527   304533   9.36
  1873        75-79     0.10293  0.40700  2.43   23084    9395   91272   165007   7.15
  1873        80-84     0.15141  0.54109  2.36   13689    7407   48919    73734   5.39
  1873        85-89     0.22682  0.69336  2.20    6282    4356   19202    24816   3.95
  1873        90-94     0.32599  0.82130  1.98    1926    1582    4853     5613   2.91
  1873        95-99     0.44317  0.90649  1.74     344     312     704      760   2.21
  1873       100-104    0.56747  0.95319  1.52      32      31      54       56   1.75
  1873       105-109    0.68477  0.97568  1.34       2       1       2        2   1.46
  1873       110+       0.77144  1.00000  1.30       0       0       0        0   1.30
  1874           0      0.14151  0.12959  0.35  100000   12959   91577  4737279  47.37
  1874         1-4      0.01838  0.07019  1.42   87041    6109  332390  4645703  53.37
  1874         5-9      0.00680  0.03340  2.31   80932    2703  397392  4313312  53.30
  1874        10-14     0.00496  0.02447  2.47   78228    1914  386303  3915920  50.06
  1874        15-19     0.00657  0.03233  2.60   76314    2467  375647  3529618  46.25
  1874        20-24     0.00684  0.03361  2.48   73847    2482  362979  3153970  42.71
  1874        25-29     0.00754  0.03703  2.55   71365    2642  350359  2790992  39.11
  1874        30-34     0.00921  0.04504  2.54   68723    3095  336002  2440633  35.51
  1874        35-39     0.01016  0.04951  2.44   65628    3249  319833  2104631  32.07
  1874        40-44     0.01071  0.05217  2.55   62379    3255  303906  1784798  28.61
  1874        45-49     0.01266  0.06135  2.51   59124    3627  286573  1480892  25.05
  1874        50-54     0.01533  0.07389  2.55   55497    4101  267458  1194319  21.52
  1874        55-59     0.01907  0.09105  2.52   51396    4680  245384   926861  18.03
